claim_id,claim,fever_label,evidence,evidence_page_count,evidence_set_size,gpt54_claim_only_pred,gpt54_evidence_pred,gpt54mini_claim_only_pred,gpt54mini_evidence_pred,nli_entailment,nli_contradiction,nli_neutral,semantic_similarity,priority_score,evidence_pages_json,linguistic_flags,proposed_diagnostic_category,human_category,human_evidence_sufficient,human_label_agree,human_notes
171629,Dave Gibbons's middle name is Chester-Jason.,Refuted,"David Chester `` Dave '' Gibbons -LRB- born 14 April 1949 -RRB- is an English comic book artist , writer and sometimes letterer .",1,1,Refuted,Supported,Refuted,Supported,0.00048156321281567216,0.9903007745742798,0.009217694401741028,0.58829993,10,"[""Dave_Gibbons""]",,shared_regression;possible_benchmark_annotation_issue,,,,
116588,Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,Supported,Wildfang is a US-based women 's apparel company featuring clothing that is tomboyish in style .,1,1,Supported,Refuted,Supported,Supported,0.0005168846691958606,0.9395928382873535,0.059890229254961014,0.95261335,10,"[""Wildfang""]",pronouns,possible_coreference_or_title_loss,,,,
85196,Uranium-235 was discovered by a person who was born after August.,Refuted,"It was discovered in 1935 by Arthur Jeffrey Dempster . Arthur Jeffrey Dempster -LRB- August 14 , 1886 -- March 11 , 1950 -RRB- was a Canadian-American physicist best known for his work in mass spectrometry and his discovery of the uranium isotope 235U .",2,2,Refuted,Refuted,Refuted,Supported,0.9160796999931335,0.01595131866633892,0.06796898692846298,0.6790749,10,"[""Uranium-235"", ""Arthur_Jeffrey_Dempster""]",numbers;multi_sentence_evidence,multi_sentence_integration_or_title_context;numerical_or_comparative_reasoning,,,,
112242,The world's largest economy by purchasing power parity is China.,Refuted,"Since the introduction of economic reforms in 1978 , China has become one of the world 's fastest-growing major economies . , it is the world 's second-largest economy by nominal GDP and largest by purchasing power parity -LRB- PPP -RRB- .",2,2,Supported,Supported,Supported,Supported,0.6572784781455994,0.29645898938179016,0.04626251757144928,0.75713795,10,"[""China"", ""China""]",comparative;multi_sentence_evidence,multi_sentence_integration_or_title_context;numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
63116,"Nicholas Brody goes by Nick for short, with most characters referring to him by the latter.",Refuted,"Nicholas `` Nick '' Brody , played by actor Damian Lewis , is a fictional character on the American television series Homeland on Showtime , created by Alex Gansa and Howard Gordon .",1,1,Supported,Supported,Supported,Supported,0.000832460296805948,0.003142663976177573,0.9960248470306396,0.56027424,10,"[""Nicholas_Brody""]",pronouns;comparative,possible_coreference_or_title_loss;numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
182917,The cinematography of Far from the Madding Crowd was by an English film critic.,Refuted,The cinematography was by Nicolas Roeg and the soundtrack was by Richard Rodney Bennett . Nicolas Jack Roeg -LRB- -LSB- ˈroʊɡ -RSB- born 15 August 1928 -RRB- is an English film director and cinematographer .,2,2,Refuted,Refuted,Refuted,Supported,0.001128779142163694,0.03878366947174072,0.9600874781608582,0.4426919,10,"[""Far_from_the_Madding_Crowd_-LRB-1967_film-RRB-"", ""Nicolas_Roeg""]",multi_sentence_evidence,multi_sentence_integration_or_title_context,,,,
183456,"Henry III of France was succeeded by Henry IV, founder of the House of Bourbon.",Refuted,"In 1589 , Jacques Clément , a Catholic fanatic , murdered Henry III , who was succeeded by the King of Navarre who , as Henry IV , would assume the throne of France after converting to Catholicism , and become the first French king of the House of Bourbon . The royal Bourbons originated in 1268 , when the heiress of the lordship of Bourbon married a younger son of King Louis IX .",2,2,Supported,Supported,Supported,Supported,0.9522469639778137,0.033212967216968536,0.01454012282192707,0.7727308,10,"[""Henry_III_of_France"", ""House_of_Bourbon""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
106369,Jack Falahee's middle name is Ryan and he is unknown.,Supported,"Jack Ryan Falahee -LRB- born February 20 , 1989 -RRB- is an American actor .",1,1,Refuted,Refuted,Refuted,Refuted,0.002038141479715705,0.9778117537498474,0.020150141790509224,0.743196,10,"[""Jack_Falahee""]",pronouns,possible_coreference_or_title_loss;possible_benchmark_annotation_issue,,,,
106668,Sean Penn has acted in 13 films.,Supported,"Following his film debut in the drama Taps -LRB- 1981 -RRB- and a diverse range of film roles in the 1980s , including Fast Times at Ridgemont High -LRB- 1982 -RRB- , Penn garnered critical attention for his roles in the crime dramas At Close Range -LRB- 1986 -RRB- , State of Grace -LRB- 1990 -RRB- , and Carlito 's Way -LRB- 1993 -RRB- . He became known as a prominent leading actor with the drama Dead Man Walking -LRB- 1995 -RRB- , for which he earned his first Academy Award nomination and the Best Actor Award at the Berlin Film Festival . Penn received another two Oscar nominations for Woody Allen 's comedy-drama Sweet and Lowdown -LRB- 1999 -RRB- and the drama I Am Sam -LRB- 2001 -RRB- , before winning his first Academy Award for Best Actor in 2003 for Mystic River and a second one in 2008 for Milk . He has also won a Best Actor Award of the Cannes Film Festival for the Nick Cassavetes-directed She 's So Lovely -LRB- 1997 -RRB- , and two Best Actor Awards at the Venice Film Festival for the indie film Hurlyburly -LRB- 1998 -RRB- and the drama 21 Grams -LRB- 2003 -RRB- . Penn made his feature film directorial debut with The Indian Runner -LRB- 1991 -RRB- , followed by the drama film The Crossing Guard -LRB- 1995 -RRB- and the mystery film The Pledge -LRB- 2001 -RRB- .",5,5,Refuted,Refuted,Refuted,Refuted,0.0026590395718812943,0.00506605114787817,0.9922749400138855,0.34541014,10,"[""Sean_Penn"", ""Sean_Penn"", ""Sean_Penn"", ""Sean_Penn"", ""Sean_Penn""]",numbers;multi_sentence_evidence,multi_sentence_integration_or_title_context;numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
100802,Papua comprised all of Indonesian New Guinea and it was cultured.,Supported,It was formerly called Irian Jaya -LRB- before that West Irian or Irian Barat -RRB- and comprised all of Indonesian New Guinea .,1,1,Refuted,Refuted,Refuted,Refuted,0.00015496577543672174,0.001252413378097117,0.9985925555229187,0.617501,10,"[""Papua_-LRB-province-RRB-""]",pronouns,possible_coreference_or_title_loss;possible_benchmark_annotation_issue,,,,
37097,Rupert Murdoch has worked.,Supported,"His father , Sir Keith Murdoch , had been a reporter , editor , and senior executive of the Herald and Weekly Times newspaper publishing company , covering all Australian states except New South Wales .",1,1,Supported,Refuted,Supported,Refuted,0.9663260579109192,0.00359489512629807,0.0300790686160326,0.51316404,10,"[""Rupert_Murdoch""]",,shared_regression;possible_benchmark_annotation_issue,,,,
93823,Aaron Burr murdered one of the American Founding Fathers.,Refuted,"In 1804 , the last full year of his single term as vice president , Burr killed his political rival Alexander Hamilton in a famous duel . Alexander Hamilton -LRB- January 11 , 1755 or 1757July 12 , 1804 -RRB- was an American statesman and one of the Founding Fathers of the United States .",2,2,Supported,Supported,Supported,Supported,0.9301014542579651,0.03429391607642174,0.03560463339090347,0.6791923,10,"[""Aaron_Burr"", ""Alexander_Hamilton""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
9235,Wilhelmina Slater is portrayed in a period romance television series.,Supported,"Wilhelmina Vivian Slater -LRB- born Wanda Slater -RRB- is a fictional character in the American dramedy series Ugly Betty . Ugly Betty is an American comedy-drama television series developed by Silvio Horta , which was originally broadcast on ABC between 2006 and 2010 .",2,2,Refuted,Refuted,Refuted,Refuted,0.00024036710965447128,0.9802237749099731,0.019535811617970467,0.5326714,10,"[""Wilhelmina_Slater"", ""Ugly_Betty""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
154761,Antigua and Barbuda was named by Isabella I of Castile.,Supported,"The country 's name was given by Christopher Columbus in 1493 after discovering the island , in honor of the Virgin of La Antigua in the Seville Cathedral . Antigua and Barbuda -LRB- -LSB- ænˈtiːɡə_ənd_bɑːrˈbjuːdə -RSB- ;-RRB- is a twin-island country in the Americas , lying between the Caribbean Sea and the Atlantic Ocean .",2,2,Refuted,Refuted,Refuted,Refuted,1.559241172799375e-05,0.9999116659164429,7.27461592759937e-05,0.67250925,10,"[""Antigua_and_Barbuda"", ""Antigua_and_Barbuda""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
43475,Gotham premiered on USA.,Supported,"Gotham premiered on Fox on September 22 , 2014 . The network is headquartered at the 20th Century Fox studio lot on Pico Boulevard in the Century City section of Los Angeles , with additional major offices and production facilities at the Fox Television Center in nearby West Los Angeles and the Fox Broadcasting Center in the Yorkville neighborhood of Manhattan , New York City .",2,2,Refuted,Refuted,Refuted,Refuted,0.037300873547792435,0.8829576373100281,0.07974144071340561,0.72272706,10,"[""Gotham_-LRB-TV_series-RRB-"", ""Fox_Broadcasting_Company""]",multi_sentence_evidence,multi_sentence_integration_or_title_context;possible_benchmark_annotation_issue,,,,
36038,"The Airbus A380 made its first flight on April 27, 2015.",Supported,The A380 made its first flight on 27 April 2005 and entered commercial service on 25 October 2007 with Singapore Airlines .,1,1,Refuted,Refuted,Refuted,Refuted,0.007214439567178488,0.9737576842308044,0.019027862697839737,0.75919795,10,"[""Airbus_A380""]",numbers;dates;pronouns,possible_coreference_or_title_loss;numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
89661,Mercedes-Benz is a section of a car company that involves several countries.,Refuted,Mercedes-Benz -LRB- -LSB- mɛʁˈtseːdəsˌbɛnts -RSB- -RRB- is a global automobile manufacturer and a division of the German company Daimler AG .,1,1,Supported,Supported,Supported,Supported,0.009248174726963043,0.00025589976576156914,0.9904959201812744,0.6866751,10,"[""Mercedes-Benz""]",pronouns,possible_coreference_or_title_loss;possible_benchmark_annotation_issue,,,,
126775,A near-Earth object is one whose orbit brings it into proximity with Earth and it is in the universe.,Supported,A near-Earth object -LRB- NEO -RRB- is any small Solar System body whose orbit brings it into proximity with Earth .,1,1,Supported,Refuted,Supported,Supported,0.0032866066321730614,0.0002840734669007361,0.9964293837547302,0.74382377,10,"[""Near-Earth_object""]",pronouns,possible_coreference_or_title_loss,,,,
59355,Margaret Thatcher implemented windows that have come to be known as Thatcherism.,Refuted,"As Prime Minister , she implemented policies that have come to be known as Thatcherism .",1,1,Refuted,Refuted,Refuted,Supported,0.01417692843824625,0.057358063757419586,0.9284650087356567,0.7358569,10,"[""Margaret_Thatcher""]",pronouns,possible_coreference_or_title_loss,,,,
60612,The Mighty Ducks was produced by a subsidiary of Walt Disney Studios.,Supported,"It was produced by The Kerner Entertainment Company and Avnet -- Kerner Productions and distributed by Walt Disney Pictures . Walt Disney Pictures , Inc. is an American film production company and a subsidiary of Walt Disney Studios , owned by The Walt Disney Company .",2,2,Supported,Refuted,Supported,Supported,0.00017541322449687868,0.0003651047882158309,0.999459445476532,0.5968139,10,"[""The_Mighty_Ducks"", ""Walt_Disney_Pictures""]",multi_sentence_evidence,multi_sentence_integration_or_title_context,,,,
227779,Lyon is a city in Southwest France.,Supported,"Lyon had a population of 506,615 in 2014 and is France 's third-largest city after Paris and Marseille .",1,1,Refuted,Refuted,Refuted,Refuted,0.0003692372119985521,0.0007511191070079803,0.998879611492157,0.60314775,9,"[""Lyon""]",comparative,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
48484,Aristotle spent almost 40 years at the Academy.,Refuted,"At seventeen or eighteen years of age , he joined Plato 's Academy in Athens and remained there until the age of thirty-seven -LRB- c. 347 BC -RRB- .",1,1,Refuted,Refuted,Refuted,Supported,0.04086492583155632,0.0014622879680246115,0.9576727747917175,0.57881325,9,"[""Aristotle""]",numbers,numerical_or_comparative_reasoning,,,,
83,Honeymoon is the third major-label record by Lana Del Rey.,Refuted,Honeymoon is the fourth studio album and third major-label record by American singer and songwriter Lana Del Rey .,1,1,Supported,Supported,Supported,Supported,0.9946381449699402,0.000999649055302143,0.004362184088677168,0.9268772,9,"[""Honeymoon_-LRB-Lana_Del_Rey_album-RRB-""]",,possible_benchmark_annotation_issue,,,,
147632,Virginia transitioned from an agricultural to industrial economy during the Civil War.,Supported,"Virginia 's economy changed from primarily agricultural to industrial during the 1960s and 1970s , and in 2002 computer chips became the state 's leading export by monetary value .",1,1,Refuted,Refuted,Refuted,Refuted,0.0005156348343007267,0.9869316220283508,0.012552645057439804,0.68571985,9,"[""Virginia""]",,possible_benchmark_annotation_issue,,,,
1667,Ed Wood is not about the eponymous filmmaker.,Supported,"The film concerns the period in Wood 's life when he made his best-known films as well as his relationship with actor Bela Lugosi , played by Martin Landau .",1,1,Refuted,Refuted,Refuted,Refuted,0.00036900368286296725,0.9987393021583557,0.0008917128434404731,0.41303033,9,"[""Ed_Wood_-LRB-film-RRB-""]",negation,negation_or_scope;possible_benchmark_annotation_issue,,,,
217168,The Pakistan Movement was the result of a series of transformations in Iraq.,Supported,"The Pakistan Movement was the result of a series of social , political , and intellectual transformations in Pakistani society , government , and ways of thinking .",1,1,Refuted,Refuted,Refuted,Refuted,5.7515528169460595e-05,0.9996412992477417,0.00030113113461993635,0.7281608,9,"[""Pakistan_Movement""]",,possible_benchmark_annotation_issue,,,,
152918,Loretta Sanchez is only German.,Supported,"Loretta L. Sánchez -LRB- born January 7 , 1960 -RRB- is an American politician who served in the United States House of Representatives from 1997 to 2017 .",1,1,Refuted,Refuted,Refuted,Refuted,3.201233266736381e-05,0.9997469782829285,0.00022095523308962584,0.5228621,9,"[""Loretta_Sanchez""]",,possible_benchmark_annotation_issue,,,,
152955,I Want to Know What Love Is is a single.,Supported,`` I Want to Know What Love Is '' is a power ballad by the British-American rock band Foreigner .,1,1,Supported,Supported,Supported,Refuted,0.01939002424478531,0.9060160517692566,0.07459386438131332,0.40045333,9,"[""I_Want_to_Know_What_Love_Is""]",,unexplained,,,,
153831,Ned Stark was introduced in 1996's A Storm of Swords.,Supported,"Introduced in 1996 's A Game of Thrones , Ned is the honorable lord of Winterfell , an ancient fortress in the North of the fictional continent of Westeros .",1,1,Refuted,Refuted,Refuted,Refuted,0.00019359994621481746,0.9993690848350525,0.0004373870906420052,0.62148935,9,"[""Ned_Stark""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
145470,Cars 3 isn't the third Cars movie Brian Fee has worked on.,Refuted,"It is being directed by Brian Fee , a storyboard artist on Cars -LRB- 2006 -RRB- and Cars 2 -LRB- 2011 -RRB- .",1,1,Supported,Refuted,Refuted,Supported,0.020007140934467316,0.007088036742061377,0.9729048013687134,0.5710274,9,"[""Cars_3""]",numbers,numerical_or_comparative_reasoning,,,,
145491,George III of the United Kingdom had experiences.,Refuted,"In the later part of his life , George III had recurrent , and eventually permanent , mental illness .",1,1,Supported,Supported,Supported,Supported,0.003886943683028221,0.0002817183267325163,0.995831310749054,0.6104268,9,"[""George_III_of_the_United_Kingdom""]",,possible_benchmark_annotation_issue,,,,
145516,Magic Johnson owned the Lakers.,Supported,"Named by Ebony magazine as one of America 's most influential black businessmen in 2009 , Johnson has numerous business interests , and was a part-owner of the Lakers for several years .",1,1,Refuted,Refuted,Refuted,Refuted,0.0008775414316914976,0.0008133687661029398,0.9983091354370117,0.69535154,9,"[""Magic_Johnson""]",,possible_benchmark_annotation_issue,,,,
150412,"Aleister Crowley was born on Tuesday, October 12, 1875.",Supported,"Aleister Crowley -LRB- -LSB- ˈkroʊli -RSB- born Edward Alexander Crowley ; 12 October 1875 -- 1 December 1947 -RRB- was an English occultist , ceremonial magician , poet , painter , novelist , and mountaineer .",1,1,Supported,Refuted,Supported,Supported,0.015435275621712208,0.0013097755145281553,0.9832549095153809,0.62152016,9,"[""Aleister_Crowley""]",numbers;dates,numerical_or_comparative_reasoning,,,,
150636,Kareena Kapoor wrote negative reviews.,Supported,"This initial success was followed by a series of commercial failures and repetitive roles , which garnered her negative reviews .",1,1,Refuted,Refuted,Refuted,Refuted,0.00047286628978326917,0.0007305459002964199,0.9987965822219849,0.5150032,9,"[""Kareena_Kapoor""]",,possible_benchmark_annotation_issue,,,,
208906,The Monster is a work of art.,Supported,"`` The Monster '' is a song by American rapper Eminem , featuring guest vocals from Barbadian singer Rihanna , taken from Eminem 's album The Marshall Mathers LP 2 -LRB- 2013 -RRB- .",1,1,Supported,Refuted,Supported,Supported,0.015274706296622753,0.0032206166069954634,0.9815046191215515,0.552498,9,"[""The_Monster_-LRB-song-RRB-""]",,unexplained,,,,
162881,Mani Ratnam is widely credited with altering the profile of films produced across generations.,Supported,"Cited by the media as one of India 's influential filmmakers , Mani Ratnam is widely credited with revolutionising the Tamil film industry and altering the profile of Indian cinema .",1,1,Supported,Refuted,Supported,Supported,0.0012902391608804464,0.00023283259361051023,0.9984769225120544,0.8096943,9,"[""Mani_Ratnam""]",,unexplained,,,,
15155,Luke Cage did not team up with Iron Fist.,Supported,"Once freed , Cage becomes a `` hero for hire '' and teams up with fellow superhero Iron Fist as part of the duo , Power Man and Iron Fist .",1,1,Refuted,Refuted,Refuted,Refuted,0.00015659225755371153,0.998315691947937,0.001527658780105412,0.5587578,9,"[""Luke_Cage""]",negation,negation_or_scope;possible_benchmark_annotation_issue,,,,
130963,Awkward Black Girl stars Issa Rae as Amber.,Supported,The Mis-Adventures of Awkward Black Girl -LRB- often simply referred to as Awkward Black Girl -RRB- is an American comedy web series created by and starring Issa Rae .,1,1,Refuted,Refuted,Refuted,Refuted,0.0008543653530068696,0.8690897226333618,0.1300559639930725,0.58619255,9,"[""Awkward_Black_Girl""]",,possible_benchmark_annotation_issue,,,,
137429,Murda Beatz was born in 1994.,Refuted,"Shane Lee Lindstrom -LRB- born February 11 , 1994 -RRB- , professionally known as Murda Beatz , is a Canadian hip hop record producer from Fort Erie , Ontario .",1,1,Supported,Supported,Supported,Supported,0.9965975880622864,0.0002855107595678419,0.0031169403810054064,0.6619934,9,"[""Murda_Beatz""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
21959,"The Incredibles 2 is scheduled to be released at 2 p. m. on June 15, 2018.",Supported,"The movie is scheduled to be released on June 15 , 2018 and will be given an IMAX release .",1,1,Refuted,Refuted,Refuted,Refuted,0.00014215067494660616,0.00033777192584238946,0.9995200634002686,0.53511083,9,"[""The_Incredibles_2""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
139661,Colombiana was produced by Luc Besson in 2001.,Supported,Colombiana is a 2011 French action film co-written and produced by Luc Besson and directed by Olivier Megaton .,1,1,Refuted,Refuted,Refuted,Refuted,0.0004940563230775297,0.9979304075241089,0.0015755885979160666,0.76718116,9,"[""Colombiana""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
154086,Birthday Song (2 Chainz song) was produced by American rapper Kanye West.,Refuted,"The song , which features fellow American rapper Kanye West , was produced by Sonny Digital , West , BWheezy , Anthony Kilhoffer , Lifted and Mike Dean .",1,1,Supported,Supported,Supported,Supported,0.0002769646525848657,0.0013342612655833364,0.9983887672424316,0.6119182,9,"[""Birthday_Song_-LRB-2_Chainz_song-RRB-""]",numbers;comparative,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
63846,"Edmund H. North died March 12, 1911.",Refuted,"Edmund Hall North -LRB- March 12 , 1911 -- August 28 , 1990 -RRB- , was an American screenwriter who shared an Academy Award for Best Original Screenplay with Francis Ford Coppola in 1970 for their script for Patton .",1,1,Refuted,Refuted,Refuted,Supported,0.7675902843475342,0.06912677735090256,0.16328290104866028,0.39692053,9,"[""Edmund_H._North""]",numbers;dates,numerical_or_comparative_reasoning,,,,
43702,Aaron Burr's final year of vice presidency was 1804.,Refuted,"He was the third Vice President of the United States -LRB- 1801 -- 1805 -RRB- , serving during Thomas Jefferson 's first term .",1,1,Supported,Supported,Supported,Supported,0.004473236855119467,0.16544532775878906,0.8300814628601074,0.54464793,9,"[""Aaron_Burr""]",numbers;dates,numerical_or_comparative_reasoning;possible_representation_failure;possible_benchmark_annotation_issue,,,,
44334,Jackie (2016 film) is incapable of being a drama film.,Supported,Jackie is a 2016 biographical drama film directed by Pablo Larraín and written by Noah Oppenheim .,1,1,Refuted,Refuted,Refuted,Refuted,5.541235805139877e-05,0.9995927214622498,0.00035183309228159487,0.65476894,9,"[""Jackie_-LRB-2016_film-RRB-""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
207260,The rate of endometrial cancer has gone up in a number of countries.,Refuted,Rates of endometrial cancer have risen in a number of countries between the 1980s and 2010 .,1,1,Supported,Supported,Supported,Supported,0.9983104467391968,0.00015187033568508923,0.0015376704977825284,0.9441943,9,"[""Endometrial_cancer""]",,possible_benchmark_annotation_issue,,,,
201098,Marcus Bentley is an American broadcaster.,Supported,"Marcus Morgan Bentley -LRB- born 4 October 1967 -RRB- is a British actor , broadcaster and voice-over artist .",1,1,Refuted,Refuted,Refuted,Refuted,6.419795681722462e-05,0.999736487865448,0.0001992075558518991,0.7112312,9,"[""Marcus_Bentley""]",,possible_benchmark_annotation_issue,,,,
201112,Marcus Bentley is a British voice-over artist.,Refuted,"Marcus Morgan Bentley -LRB- born 4 October 1967 -RRB- is a British actor , broadcaster and voice-over artist .",1,1,Supported,Supported,Supported,Supported,0.9934759736061096,0.00025098974583670497,0.00627311272546649,0.75589776,9,"[""Marcus_Bentley""]",,possible_benchmark_annotation_issue,,,,
76123,How to Train Your Dragon 2 used new filming software.,Refuted,How to Train Your Dragon 2 benefited from advances in animation technology and was DreamWorks ' first film to use scalable multicore processing and the studio 's new animation and lighting software .,1,1,Supported,Supported,Supported,Supported,0.7680175304412842,0.08939457684755325,0.1425878256559372,0.6604917,9,"[""How_to_Train_Your_Dragon_2""]",numbers,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
186323,One novel is the basis for The Hunchback of Notre Dame.,Supported,"The film is based on Victor Hugo 's 1831 novel of the same name , and is notable for the grand sets that recall 15th century Paris as well as for Chaney 's performance and make-up as the tortured hunchback Quasimodo .",1,1,Supported,Supported,Supported,Refuted,0.001167607493698597,0.005340404808521271,0.9934919476509094,0.53819025,9,"[""The_Hunchback_of_Notre_Dame_-LRB-1923_film-RRB-""]",,unexplained,,,,
9680,There is a software called Adobe Photoshop.,Supported,It is currently a licensed software .,1,1,Supported,Refuted,Supported,Supported,0.0002668046799954027,0.00021687467233277857,0.9995163679122925,0.32242095,9,"[""Adobe_Photoshop""]",,unexplained,,,,
88941,Michelin Guides have been the definitive restaurant guide for more than a century.,Supported,Michelin Guides -LRB- -LSB- ɡid miʃ.lɛ̃ -RSB- -RRB- are a series of guide books published by the French company Michelin for more than a century .,1,1,Supported,Refuted,Supported,Supported,0.0004117204516660422,0.000853968143928796,0.9987342953681946,0.52415925,9,"[""Michelin_Guide""]",comparative,numerical_or_comparative_reasoning,,,,
89219,Kelly Preston starred in multiple television shows.,Supported,"She has appeared in more than sixty television and film productions , most notably including Mischief , Twins and Jerry Maguire .",1,1,Supported,Supported,Supported,Refuted,0.0008321311324834824,0.002373514696955681,0.9967944025993347,0.35803717,9,"[""Kelly_Preston""]",,possible_representation_failure,,,,
89483,The Fame has sold only digital copies.,Supported,The album sold 15 million copies worldwide as of November 2010 .,1,1,Refuted,Refuted,Refuted,Refuted,4.829847966902889e-05,0.9140337705612183,0.08591794222593307,0.4050016,9,"[""The_Fame""]",,possible_benchmark_annotation_issue,,,,
35174,"Bessie Smith was born on September 26, 1937.",Refuted,"Bessie Smith -LRB- April 15 , 1894 -- September 26 , 1937 -RRB- was an American blues singer .",1,1,Refuted,Refuted,Refuted,Supported,0.9174307584762573,0.035529132932424545,0.04704010486602783,0.75287354,9,"[""Bessie_Smith""]",numbers;dates,numerical_or_comparative_reasoning,,,,
35575,"Tim Roth was not born on May 14th, 1961.",Supported,Timothy Simon Roth -LRB- born 14 May 1961 -RRB- is an English actor and director .,1,1,Refuted,Refuted,Refuted,Refuted,0.0001156499347416684,0.9997134804725647,0.00017091771587729454,0.52920663,9,"[""Tim_Roth""]",negation;numbers;dates,numerical_or_comparative_reasoning;negation_or_scope;possible_benchmark_annotation_issue,,,,
35905,Flaked is scheduled to premiere in June 2015.,Supported,"In July 2016 , the series was renewed for a six-episode second season , which is scheduled to premiere on June 2 , 2017 .",1,1,Refuted,Refuted,Refuted,Refuted,0.002140377415344119,0.9934148788452148,0.004444675520062447,0.38615578,9,"[""Flaked""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
96740,Cleopatre is rarely one of three operas.,Refuted,Cléopâtre is one of three operas by Massenet to be premiered posthumously ; the others are Panurge -LRB- 1913 -RRB- and Amadis -LRB- 1922 -RRB- .,1,1,Supported,Refuted,Refuted,Supported,0.024628503248095512,0.13500681519508362,0.8403646945953369,0.6672925,9,"[""Cléopâtre""]",,unexplained,,,,
97576,Yin and yang is a Taoist moral concept.,Supported,"In Taoist metaphysics , distinctions between good and bad , along with other dichotomous moral judgments , are perceptual , not real ; so , the duality of yin and yang is an indivisible whole .",1,1,Refuted,Refuted,Refuted,Refuted,0.4028061628341675,0.536012589931488,0.06118124723434448,0.7477549,9,"[""Yin_and_yang""]",,weakly_warranted_or_ambiguous;possible_benchmark_annotation_issue,,,,
98866,Georgians barely arose from the ancient Iberian civilizations.,Refuted,Georgians arose from the ancient Colchian and Iberian civilizations .,1,1,Refuted,Refuted,Refuted,Supported,0.00016848641098476946,0.0024616974405944347,0.9973697662353516,0.7569741,9,"[""Georgians""]",,unexplained,,,,
98916,The American Revolution was lead by Benjamin Franklin.,Supported,His efforts proved vital for the American Revolution in securing shipments of crucial munitions from France .,1,1,Refuted,Refuted,Refuted,Refuted,0.0002041529369307682,0.00046606588875874877,0.9993298053741455,0.49173942,9,"[""Benjamin_Franklin""]",,possible_benchmark_annotation_issue,,,,
183938,Gotham City Sirens was published by Paul Dini.,Refuted,Gotham City Sirens is an American comic book series was written by Paul Dini with art by Guillem March and published by DC Comics .,1,1,Refuted,Refuted,Refuted,Supported,0.8827080726623535,0.07895807176828384,0.03833384066820145,0.88763154,9,"[""Gotham_City_Sirens""]",,unexplained,,,,
10328,"Sidse Babett Knudsen graduated on November 22nd, 1968.",Refuted,"Sidse Babett Knudsen -LRB- -LSB- ˈsisə b̥ab̥ɛd̥ ˈkʰnusn̩ -RSB- ; born 22 November 1968 -RRB- is a Danish actress who works in theatre , television , and film .",1,1,Refuted,Refuted,Refuted,Supported,0.3817513883113861,0.043404579162597656,0.5748440027236938,0.5232092,9,"[""Sidse_Babett_Knudsen""]",numbers;dates,weakly_warranted_or_ambiguous;numerical_or_comparative_reasoning,,,,
8864,Great white sharks have never killed people.,Supported,"Humans are not the preferred prey of the great white shark , but , nevertheless , the great white is responsible for the largest number of reported and identified fatal unprovoked shark attacks on humans .",1,1,Refuted,Refuted,Refuted,Refuted,3.4433691325830296e-05,0.9995346069335938,0.00043098247260786593,0.6309821,9,"[""Great_white_shark""]",negation,negation_or_scope;possible_benchmark_annotation_issue,,,,
8870,"Pharmacology deals with the research, discovery, and characterization of turnips which show biological effects.",Supported,"Pharmacology , a biomedical science , deals with the research , discovery , and characterization of chemicals which show biological effects and the elucidation of cellular and organismal function in relation to these chemicals .",1,1,Refuted,Refuted,Refuted,Refuted,0.00010491011198610067,0.34792208671569824,0.6519730091094971,0.37397423,9,"[""Pharmacology""]",,possible_benchmark_annotation_issue,,,,
102035,Starrcade was originally broadcast via closed-circuit television in 1988.,Supported,"In 1983 , JCP created Starrcade as their supercard to continue the Thanksgiving tradition , and spread it across its territory on closed-circuit television .",1,1,Refuted,Refuted,Refuted,Refuted,0.00042314114398323,0.9965069890022278,0.003069851081818342,0.6069691,9,"[""Starrcade""]",numbers;dates,numerical_or_comparative_reasoning;possible_benchmark_annotation_issue,,,,
